"study_id","analysis_id","analysis_summary","metabolite_name","metabolite_id","refmet_name","units","Control_AKLA.","Control_AMDI.","Control_BABI.","Control_BACO.","Control_BADA.","Control_CECA.","Control_COMA.","Control_DIEM.","Control_DIMA31.","Control_DOMA.","Control_EMYA.","Control_FAAH.","Control_FAKA.","Control_FAND.","Control_HABA.","Control_HOLE.","Control_IBGA.","Control_KHGU.","Control_MAMB.","Control_MBKH.","Control_MEPA.","Control_MOKE.","Control_NDFA25.","Control_NDGU23.","Control_NGEU.","Control_NZFE.","Control_PAMA.","Control_RAFA.","Control_SAAD.","Control_SAAL.","Control_SACA23.","Control_SADI.","Control_SALL.","Control_SESO.","T2D_BASA.","T2D_CAFA.","T2D_CODI.","T2D_DAFA60.","T2D_DIDA.","T2D_DIFA.","T2D_DIFA37.","T2D_DIKH.","T2D_DSMA.","T2D_FAAS.","T2D_FAOU.","T2D_GUOU.","T2D_GUSA.","T2D_KAAD.","T2D_LEWA.","T2D_MADI52.","T2D_MBPA.","T2D_MOMB.","T2D_NDFA.","T2D_NDMO.","T2D_NDND.","T2D_NDOU.","T2D_NDPA.","T2D_NIIB.","T2D_SADI.","T2D_SAKH.","T2D_SAMO11.","T2D_SASE.","T2D_SODA.","T2D_SOFA.","T2D_THAN.","Control_AKLA..1","Control_AMDI..1","Control_BABI..1","Control_BACO..1","Control_BADA..1","Control_CECA..1","Control_COMA..1","Control_DIEM..1","Control_DIMA31..1","Control_DOMA..1","Control_EMYA..1","Control_FAAH..1","Control_FAKA..1","Control_FAND..1","Control_HABA..1","Control_HOLE..1","Control_IBGA..1","Control_KHGU..1","Control_MAMB..1","Control_MBKH..1","Control_MEPA..1","Control_MOKE..1","Control_NDFA25..1","Control_NDGU23..1","Control_NGEU..1","Control_NZFE..1","Control_PAMA..1","Control_RAFA..1","Control_SAAD..1","Control_SAAL..1","Control_SACA23..1","Control_SADI..1","Control_SALL..1","Control_SESO..1","T2D_BASA..1","T2D_CAFA..1","T2D_CODI..1","T2D_DAFA60..1","T2D_DIDA..1","T2D_DIFA..1","T2D_DIFA37..1","T2D_DIKH..1","T2D_DSMA..1","T2D_FAAS..1","T2D_FAOU..1","T2D_GUOU..1","T2D_GUSA..1","T2D_KAAD..1","T2D_LEWA..1","T2D_MADI52..1","T2D_MBPA..1","T2D_MOMB..1","T2D_NDFA..1","T2D_NDMO..1","T2D_NDND..1","T2D_NDOU..1","T2D_NDPA..1","T2D_NIIB..1","T2D_SADI..1","T2D_SAKH..1","T2D_SAMO11..1","T2D_SASE..1","T2D_SODA..1","T2D_SOFA..1","T2D_THAN..1"
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Tetracosatetraenoyl carnitine","ME634102","","AU",NA,NA,NA,NA,NA,255,NA,NA,NA,NA,1720,3580,NA,NA,NA,NA,NA,NA,771,NA,NA,NA,NA,NA,NA,462,NA,NA,1700,NA,NA,3050,318,NA,NA,NA,NA,311,NA,296,3690,NA,NA,NA,262,NA,NA,NA,NA,256,NA,NA,646,546,NA,NA,NA,NA,NA,NA,2750,NA,NA,1390,3460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Tetradecanoylcarnitine","ME634085","CAR 14:0","AU",3000,3650,20100,22900,4640,5640,16400,1820,5300,3460,40400,18800,3190,3680,7600,6740,17700,14100,3450,16800,2600,9410,8650,56100,1930,5490,5130,1690,27500,12200,2270,12300,5720,15600,3890,44300,56300,23500,5060,2200,26200,15800,5290,26200,3660,6610,5230,14900,20600,2960,6020,34800,14600,19300,21900,14200,26700,1820,4400,27400,3880,1920,11100,3930,19600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Tetradecenoylcarnitine","ME634084","CAR 14:1","AU",14000,9140,71900,157000,15800,29700,51300,7510,27300,10300,83100,147000,13000,4190,25200,35900,44200,39300,7060,46800,11800,92100,48500,308000,6430,23900,6680,4420,94100,76400,8010,62700,18000,58500,14200,28500,299000,63900,12300,10700,54100,50500,19200,108000,17900,14100,14300,49900,91400,8390,21500,86700,33800,40800,42300,57800,41100,11400,22400,109000,8900,12000,28200,11800,44300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Theobromine","ME634111","Theobromine","AU",10900,511000,1590000,898000,178000,1800000,2230000,4360000,264000,762000,1060000,416000,2170000,1300000,64500,4020000,2490000,2250000,2340000,4020000,93200,215000,6480000,32800,23700,59700,8990000,1740000,2.1e+07,5600000,55900,9650000,5370000,3140000,2250000,10100000,7040000,3190000,6030000,5610000,882000,5170000,2820000,795000,1110000,5730000,7760000,93500,4940000,985000,9290000,5080000,1470000,1400000,2870000,913000,6920000,2160000,3500000,4660000,3450000,265000,21100000,1220000,13200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Tiglylcarnitine","ME634067","CAR 4:1;2Me","AU",42900,43700,95900,37200,50000,36000,81700,37600,50300,52700,78100,23900,47400,45200,38600,59900,94600,64800,45300,155000,39900,38400,50300,86100,52200,38800,55600,36700,129000,29800,40500,47100,36600,66500,64800,89300,184000,221000,34900,41100,179000,148000,47300,51400,58700,45300,47100,77200,90200,50700,76300,278000,31100,418000,167000,268000,183000,68500,53400,572000,38000,95700,77000,42900,105000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","trans-4-Hydroxy-L-proline","ME634041","trans-4-Hydroxyproline","AU",719000,847000,509000,284000,723000,982000,349000,2010000,606000,541000,713000,406000,715000,495000,620000,839000,797000,258000,785000,1430000,314000,1110000,555000,452000,614000,589000,586000,537000,452000,1130000,2380000,1020000,638000,532000,455000,115000,617000,389000,861000,674000,310000,383000,470000,356000,704000,493000,1990000,184000,669000,1440000,999000,311000,712000,944000,310000,468000,727000,1510000,1870000,524000,917000,875000,578000,954000,441000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Triethanolamine","ME634062","Triethanolamine","AU",15400,26900,35700,16500,19700,39300,11700,22100,47300,86100,4660,NA,30700,26700,13500,47400,13500,26600,15500,8090,46600,21300,154000,18700,34000,59900,56700,28900,NA,37300,28400,8790,4160,12500,31100,13900,23900,14600,11400,22900,20600,5410,60200,NA,61500,25000,17300,14000,5240,35700,20200,14800,65200,11900,12600,NA,11100,18500,23400,NA,42600,14100,37800,9670,12300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","trimethylamineoxide","ME634108","Trimethylamine N-oxide","AU",5090000,4410000,25800000,19500000,1530000,916000,18600000,1960000,1080000,883000,2640000,14200000,1600000,924000,4120000,1860000,20900000,5240000,9130000,5990000,616000,1160000,3370000,8280000,1240000,594000,1060000,1680000,4230000,2650000,1290000,7090000,1730000,11200000,1990000,4940000,22400000,6230000,2020000,715000,8550000,1.1e+07,1630000,18700000,943000,1790000,35400000,2620000,6530000,10100000,4690000,10100000,8910000,1.29e+08,3780000,41400000,14700000,8140000,6410000,75800000,4400000,1460000,3e+06,1320000,4460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Valerylcarnitine","ME634068","CAR 5:0","AU",594000,331000,1970000,1380000,401000,307000,1760000,321000,395000,249000,2620000,1280000,238000,271000,373000,426000,1300000,946000,6e+05,2930000,153000,235000,629000,989000,328000,339000,375000,343000,2890000,2360000,252000,642000,261000,630000,609000,1910000,2680000,2780000,916000,195000,2450000,1950000,406000,3790000,201000,434000,435000,2320000,1600000,506000,1210000,2720000,495000,4390000,1680000,1820000,2330000,467000,456000,4880000,312000,370000,899000,286000,1970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Xanthine","ME634020","Xanthine","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
