"study_id","analysis_id","analysis_summary","metabolite_name","metabolite_id","refmet_name","units","Control_AKLA.","Control_AMDI.","Control_BABI.","Control_BACO.","Control_BADA.","Control_CECA.","Control_COMA.","Control_DIEM.","Control_DIMA31.","Control_DOMA.","Control_EMYA.","Control_FAAH.","Control_FAKA.","Control_FAND.","Control_HABA.","Control_HOLE.","Control_IBGA.","Control_KHGU.","Control_MAMB.","Control_MBKH.","Control_MEPA.","Control_MOKE.","Control_NDFA25.","Control_NDGU23.","Control_NGEU.","Control_NZFE.","Control_PAMA.","Control_RAFA.","Control_SAAD.","Control_SAAL.","Control_SACA23.","Control_SADI.","Control_SALL.","Control_SESO.","T2D_BASA.","T2D_CAFA.","T2D_CODI.","T2D_DAFA60.","T2D_DIDA.","T2D_DIFA.","T2D_DIFA37.","T2D_DIKH.","T2D_DSMA.","T2D_FAAS.","T2D_FAOU.","T2D_GUOU.","T2D_GUSA.","T2D_KAAD.","T2D_LEWA.","T2D_MADI52.","T2D_MBPA.","T2D_MOMB.","T2D_NDFA.","T2D_NDMO.","T2D_NDND.","T2D_NDOU.","T2D_NDPA.","T2D_NIIB.","T2D_SADI.","T2D_SAKH.","T2D_SAMO11.","T2D_SASE.","T2D_SODA.","T2D_SOFA.","T2D_THAN.","Control_AKLA..1","Control_AMDI..1","Control_BABI..1","Control_BACO..1","Control_BADA..1","Control_CECA..1","Control_COMA..1","Control_DIEM..1","Control_DIMA31..1","Control_DOMA..1","Control_EMYA..1","Control_FAAH..1","Control_FAKA..1","Control_FAND..1","Control_HABA..1","Control_HOLE..1","Control_IBGA..1","Control_KHGU..1","Control_MAMB..1","Control_MBKH..1","Control_MEPA..1","Control_MOKE..1","Control_NDFA25..1","Control_NDGU23..1","Control_NGEU..1","Control_NZFE..1","Control_PAMA..1","Control_RAFA..1","Control_SAAD..1","Control_SAAL..1","Control_SACA23..1","Control_SADI..1","Control_SALL..1","Control_SESO..1","T2D_BASA..1","T2D_CAFA..1","T2D_CODI..1","T2D_DAFA60..1","T2D_DIDA..1","T2D_DIFA..1","T2D_DIFA37..1","T2D_DIKH..1","T2D_DSMA..1","T2D_FAAS..1","T2D_FAOU..1","T2D_GUOU..1","T2D_GUSA..1","T2D_KAAD..1","T2D_LEWA..1","T2D_MADI52..1","T2D_MBPA..1","T2D_MOMB..1","T2D_NDFA..1","T2D_NDMO..1","T2D_NDND..1","T2D_NDOU..1","T2D_NDPA..1","T2D_NIIB..1","T2D_SADI..1","T2D_SAKH..1","T2D_SAMO11..1","T2D_SASE..1","T2D_SODA..1","T2D_SOFA..1","T2D_THAN..1"
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Phosphoenolpyruvate","ME634135","Phosphoenolpyruvic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,24000,1320,5070,36800,2240,928,728,6510,4840,18900,953,11300,31600,5090,52700,4060,1430,88900,1100,5940,1610,922,45500,915,1140,7250,21100,25200,16100,3320,5540,880,771,3600,13100,13300,14100,872,1870,2310,750,5990,18800,14000,4760,10600,3540,3970,10200,14000,9060,13500,31300,11200,661,40700,17500,3690,12900,1790,924,598,11100,4590,1660
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Phosphoethanolamine","ME634166","Phosphoethanolamine","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,32600,9950,93900,60000,3320,38000,87900,32000,42200,15100,99300,124000,82000,88100,135000,85200,138000,652000,65900,115000,31900,16400,130000,136000,29200,47500,83000,17500,137000,31300,33300,21400,40600,44500,69400,462000,874000,210000,83300,161000,297000,283000,81300,254000,70800,172000,74700,161000,1070000,31100,143000,296000,319000,222000,79200,398000,7e+05,35300,38700,761000,NA,17000,203000,71100,196000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Picolinic acid","ME634163","Picolinic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,7390,6880,16200,20500,12500,13100,20900,13400,12200,17200,33200,29700,14100,NA,15800,29500,18500,23000,15700,13000,19900,14300,13900,23600,8780,12000,11400,9200,66300,17400,NA,19100,7580,16200,23500,35400,72700,30000,18400,NA,32800,28700,14400,15800,12100,12400,69900,25200,27900,20200,26100,21200,75500,85400,14800,13900,13200,19500,17300,39700,15200,NA,21800,17600,17600
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","pipecolate","ME634203","Pipecolic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,148000,178000,232000,502000,130000,90600,364000,184000,178000,113000,606000,323000,180000,118000,308000,319000,324000,262000,242000,356000,80100,171000,417000,368000,285000,250000,125000,93600,301000,169000,169000,421000,171000,204000,243000,74700,375000,234000,196000,102000,280000,418000,103000,417000,139000,171000,190000,367000,250000,198000,347000,333000,202000,182000,102000,575000,324000,127000,81400,198000,205000,127000,88200,108000,172000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Propiote","ME634153","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,96200,95700,195000,152000,122000,143000,223000,101000,112000,91300,206000,191000,86700,101000,115000,172000,135000,145000,141000,177000,74600,99600,136000,210000,109000,107000,80900,56900,188000,117000,116000,121000,101000,142000,136000,238000,262000,179000,124000,117000,205000,259000,54700,241000,97700,90600,120000,212000,196000,87900,159000,289000,194000,223000,229000,191000,216000,98900,199000,337000,111000,123000,140000,185000,287000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Prostaglandin A2/B2","ME634195","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,23300,23000,35400,45200,23700,29000,49300,32300,29600,22300,45500,33800,25400,22600,14900,39500,48400,29700,26600,64800,24400,46000,24200,25200,31300,29400,26500,24800,65900,30100,29500,114000,21700,29000,36500,54700,86400,78500,31400,25800,105000,55100,27200,72300,31400,26100,35800,72700,32400,29100,30200,51400,85000,75000,47200,76300,59500,25000,23900,158000,19600,25700,25700,30000,62700
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Prostaglandin D2/Thromboxane A2 (isobars)","ME634196","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,240000,265000,574000,481000,324000,290000,465000,303000,513000,306000,452000,406000,281000,448000,351000,386000,466000,238000,217000,385000,262000,239000,309000,399000,332000,376000,329000,179000,461000,413000,197000,284000,351000,263000,337000,426000,410000,378000,352000,3e+05,441000,557000,344000,380000,290000,427000,424000,517000,445000,306000,319000,591000,375000,537000,463000,496000,545000,179000,420000,580000,295000,281000,421000,291000,417000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Prostaglandin E3/D3 (isobars)","ME634198","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,80400,20900,117000,259000,45300,71700,90600,26800,62700,51900,119000,120000,75700,82700,85400,128000,167000,49600,13400,44000,58400,45500,106000,169000,67600,72800,66800,18800,73900,28000,18100,52900,78200,83500,24500,118000,179000,191000,20600,29400,112000,122000,56900,126000,24300,30700,116000,171000,124000,18700,26100,168000,75600,113000,62900,61800,119000,15900,40200,173000,26100,30600,41300,38700,107000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Prostaglandin F2alpha/beta/D1 (isobars)","ME634197","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,6770,3730,14400,23200,8230,5460,21100,6560,6840,5620,21800,19300,4580,3380,9340,19900,20100,13800,10300,42000,2790,5070,10300,15100,5210,5920,3490,1980,30600,6930,4070,5940,1710,4810,8440,43600,83500,41300,3110,4240,31200,23700,4040,40600,3090,10300,6580,20100,10900,2040,10900,23700,36100,36200,12200,48500,43700,4590,5830,17100,2130,3720,3120,2360,47100
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Prostaglandin G2","ME634199","PGG2","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,13700,80100,82200,52900,17300,20300,30400,18600,14900,18400,34200,34900,10700,16000,29000,30700,30900,26400,19200,46900,NA,20500,32100,30000,17900,21600,19300,19300,29800,22000,18200,NA,NA,17200,28200,50600,36400,41900,13700,19800,49100,28000,19900,23900,18100,18000,17100,49200,27200,18200,17200,28200,29000,28500,24500,24200,29000,17400,18000,27900,NA,14600,130000,16300,51300
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Pyridoxal","ME634128","Pyridoxal","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,1220,1170,1580,775,1060,9080,882,1430,1190,1530,6370,38200,1230,2590,950,1260,594,1160,5280,858,1030,1710,1050,750,1110,1320,12700,665,939,2770,2690,2520,1200,1130,2760,1120,89700,8420,754,1800,893,521,901,605,1900,4100,192000,5740,6600,2060,67200,15400,5720,24500,1170,1150,1460,2380,1250,128000,1580,1630,1230,1140,1050
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Pyruvate","ME634136","Pyruvic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,2320000,1660000,3820000,7500000,1500000,2050000,4250000,787000,1690000,1320000,5740000,5820000,2620000,2880000,2020000,4210000,8970000,4320000,5480000,5340000,820000,1e+06,3850000,3530000,2070000,2480000,2410000,1340000,6e+06,2020000,2130000,3390000,1650000,1710000,2010000,3610000,2510000,4950000,1490000,785000,3780000,3130000,2030000,13100000,1190000,714000,1030000,3620000,2890000,2740000,1070000,6420000,3050000,3100000,1520000,5180000,2830000,741000,1270000,4150000,3990000,730000,1380000,1370000,3920000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","(R)-S-Lactoylglutathione","ME634161","S-Lactoylglutathione","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,3540,14400,23400,46500,8500,NA,28200,14200,9430,1030,31900,29400,7350,5140,29500,NA,90800,38200,11400,96700,1270,3080,37700,29700,NA,NA,8830,17900,83000,9770,9040,5240,6490,3190,16600,56500,48300,48000,2940,5500,98700,13700,7080,135000,8230,3480,4710,50800,28600,12300,27200,93400,72400,42900,5120,75200,32800,11700,16100,24100,7870,4870,11000,11100,96200
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","(S)(+)-Allantoin","ME634126","Allantoin","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,22100,13200,16100,29300,40700,15500,31300,6880,17200,1850,45600,11600,4750,14600,8060,25200,14700,11500,24300,35300,5700,11700,16900,35900,5100,11900,35200,12200,19700,15000,14000,26300,17000,23300,50300,136000,41900,61400,45900,11200,32500,36700,11500,20900,16200,39500,22000,28600,30700,19400,55600,35100,37900,105000,53100,43000,77100,58100,5840,30200,25800,25400,20700,26700,54900
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","sn-glycero-3-Phosphoethanolamine","ME634164","sn-Glycero-3-phosphoethanolamine","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,32500,14900,44600,44400,22300,11600,84400,16100,27400,17400,66200,34400,33800,33100,67200,48000,138000,119000,39000,68700,22000,17700,53900,72700,18200,29800,83200,17300,137000,36700,38000,35600,37700,30800,48900,191000,242000,90500,48900,62100,63100,117000,31900,67900,34900,76900,57600,135000,172000,34200,94000,120000,92300,95800,121000,187000,197000,27000,37200,264000,22600,30600,94100,48400,171000
